UTC,lat,lon,species,calltype,end,site,siteGroup,gpsUncertainty
2021-08-24 06:36:07.4098,41.2926290473536,-124.489437835756,Mn,unidentified,2021-08-24 06:36:09.588,ADRIFT_001,NA,148.050858881543
2021-08-24 06:36:27.1523,41.2926735817522,-124.489429817397,Mn,Social,2021-08-24 06:36:30.6671,ADRIFT_001,NA,143.059494180261
2021-08-24 06:36:57.4493,41.2927419246011,-124.489417512359,Mn,unidentified,2021-08-24 06:37:10.4196,ADRIFT_001,NA,135.399705525262
2021-08-24 06:37:18.9741,41.2927904794465,-124.489408770124,Mn,unidentified,2021-08-24 06:37:20.7563,ADRIFT_001,NA,129.957733797182
2021-08-24 06:38:27.875,41.2929459035401,-124.489380786224,Mn,Social,2021-08-24 06:38:29.8057,ADRIFT_001,NA,112.537978718998
2021-08-24 06:38:45.8451,41.2929864398248,-124.48937348772,Mn,unidentified,2021-08-24 06:39:00.8946,ADRIFT_001,NA,107.994718227672
2021-08-24 06:39:55.8252,41.2931442983383,-124.489345065506,Mn,unidentified,2021-08-24 06:40:08.7954,ADRIFT_001,NA,90.3021165107341
2021-08-24 06:40:41.6667,41.2932477058927,-124.489326447114,Mn,Social,2021-08-24 06:40:48.6964,ADRIFT_001,NA,78.7123161939439
2021-08-24 06:43:03.617,41.2935679121133,-124.489268794413,Mn,Social,2021-08-24 06:43:12.8744,ADRIFT_001,NA,42.8239703749903
2021-08-24 06:43:47.32,41.2936664957188,-124.489251044566,Mn,unidentified,2021-08-24 06:44:24.0031,ADRIFT_001,NA,31.7748332174974
2021-08-24 06:45:28.3397,41.2938943722102,-124.489210015709,Mn,unidentified,2021-08-24 06:45:36.112,ADRIFT_001,NA,6.23469852090981
2021-08-24 06:49:27.0623,41.2944111128284,-124.489092848455,Mn,unidentified,2021-08-24 06:49:38.7455,ADRIFT_001,NA,51.9915179241527
2021-08-24 06:59:39.9133,41.2957312586834,-124.488786078269,Mn,unidentified,2021-08-24 06:59:54.2697,ADRIFT_001,NA,200.840921315344
2021-08-24 07:00:03.2301,41.2957814855358,-124.488774406755,Mn,unidentified,2021-08-24 07:00:10.5568,ADRIFT_001,NA,206.504110362671
2021-08-24 07:06:18.2594,41.2965893383024,-124.488586681178,Mn,Social,2021-08-24 07:06:30.1406,ADRIFT_001,NA,134.24969334846
2021-08-24 07:07:10.2793,41.2967013946676,-124.48856064197,Mn,Social,2021-08-24 07:07:14.4377,ADRIFT_001,NA,121.615092758669
2021-08-24 07:08:21.9029,41.2968556794752,-124.488524789887,Mn,unidentified,2021-08-24 07:08:31.0118,ADRIFT_001,NA,104.219143461344
2021-08-24 07:09:59.2098,41.2970652888268,-124.488476081709,Mn,unidentified,2021-08-24 07:10:29.4077,ADRIFT_001,NA,80.5852321412362
2021-08-24 07:13:23.756,41.2975059029697,-124.488373693566,Bm,A,NA,ADRIFT_001,NA,30.9050316396583
2021-08-24 07:13:41.621,41.2975443860687,-124.488364751018,Bm,B,NA,ADRIFT_001,NA,26.5659790381771
2021-08-24 07:26:05.1198,41.2990713798282,-124.487929488039,Mn,Song,2021-08-24 07:27:39.8821,ADRIFT_001,NA,128.486229384562
2021-08-24 07:34:39.1987,41.3001917734199,-124.487612088402,Mn,unidentified,2021-08-24 07:34:52.565,ADRIFT_001,NA,213.30231316469
2021-08-24 07:40:08.248,41.300908909889,-124.487408928676,Mn,unidentified,2021-08-24 07:40:16.5649,ADRIFT_001,NA,131.860109263682
2021-08-24 08:14:30.59,41.3054124374072,-124.486598462407,Bm,B,NA,ADRIFT_001,NA,22.0703573925693
2021-08-24 08:15:51.67,41.3055896122224,-124.486572937222,Bm,A,NA,ADRIFT_001,NA,2.27758469704546
2021-08-24 08:24:30.998,41.3059201357044,-124.48658444221,Mn,unidentified,2021-08-24 08:24:57.4337,ADRIFT_001,NA,33.3584714942502
2021-08-24 08:40:08.4008,41.3083666830349,-124.486457623342,Mn,Song,2021-08-24 08:40:56.4453,ADRIFT_001,NA,209.320676895387
2021-08-24 08:43:31.6135,41.3088970521452,-124.486430131206,Mn,Social,2021-08-24 08:43:35.5492,ADRIFT_001,NA,150.372973506756
2021-08-24 09:06:09.2921,41.3119506466428,-124.486589817114,Mn,unidentified,2021-08-24 09:06:19.0941,ADRIFT_001,NA,189.851578428592
2021-08-24 09:12:42.4106,41.3127472175355,-124.486697461829,Mn,Song,2021-08-24 09:13:37.1383,ADRIFT_001,NA,134.272547632849
2021-08-24 09:14:12.611,41.3129299894306,-124.486722160734,Bm,B,NA,ADRIFT_001,NA,113.868818347033
2021-08-24 09:15:45.142,41.3131174837896,-124.486747497809,Bm,A,NA,ADRIFT_001,NA,92.9378970272642
2021-08-24 09:31:43.1582,41.3151684888805,-124.487232045593,Mn,Social,2021-08-24 09:34:12.4749,ADRIFT_001,NA,123.351052375626
2021-08-24 09:34:11.569,41.3154977220345,-124.487339515483,Mn,Song,2021-08-24 09:35:30.5046,ADRIFT_001,NA,161.00673571326
2021-08-24 09:36:01.9006,41.3157424806413,-124.487419410779,Mn,Social,2021-08-24 09:36:30.5639,ADRIFT_001,NA,189.00072904834
2021-08-24 10:00:00,41.3188999888889,-124.488393494444,Bp,20Hz,NA,ADRIFT_001,NA,107.619578125518
2021-08-24 10:07:44.7705,41.3198966634054,-124.488659446453,Mn,Social,2021-08-24 10:07:58.3596,ADRIFT_001,NA,216.752286286127
2021-08-24 10:12:12.611,41.3204710324779,-124.488812710739,Bm,B,NA,ADRIFT_001,NA,151.684882269334
2021-08-24 10:14:17.496,41.3207388414223,-124.488884172711,Bm,A,NA,ADRIFT_001,NA,121.346149757053
2021-08-24 10:47:49.3722,41.3253025271807,-124.48942738945,Mn,Social,2021-08-24 10:47:56.7979,ADRIFT_001,NA,98.6007217989123
2021-08-24 10:50:45.7037,41.3257031372077,-124.489442110029,Mn,Social,2021-08-24 10:50:55.2087,ADRIFT_001,NA,54.0918248530888
2021-08-24 11:16:00.594,41.329248358822,-124.489390347936,Bm,B,NA,ADRIFT_001,NA,196.78798057178
2021-08-24 11:32:16.4291,41.3318559263563,-124.489438265516,Mn,Song,2021-08-24 11:32:54.5231,ADRIFT_001,NA,93.1318225327808
2021-08-24 11:36:49.277,41.3328813351305,-124.489546538492,Bm,D,NA,ADRIFT_001,NA,207.374176658125
2021-08-24 11:44:52.1612,41.3346960960132,-124.489738159206,Mn,unidentified,2021-08-24 11:44:56.2453,ADRIFT_001,NA,409.559474164426
2021-08-24 11:46:41.8838,41.3351084521897,-124.489781699921,Mn,Song,2021-08-24 11:47:47.2303,ADRIFT_001,NA,441.362238828132
2021-08-24 11:48:03.8491,41.3354164917161,-124.489814225833,Mn,Song,2021-08-24 11:49:44.2302,ADRIFT_001,NA,407.043078128761
2021-08-24 11:56:20.0962,41.337281472647,-124.490011149286,Mn,Song,2021-08-24 11:58:37.012,ADRIFT_001,NA,199.262646958171
2021-08-24 11:56:46.6061,41.3373811013565,-124.490021669087,Mn,Social,2021-08-24 11:56:52.9179,ADRIFT_001,NA,188.16285637146
2021-08-24 11:59:15.2397,41.3379396916833,-124.490080650675,Mn,Song,2021-08-24 12:00:00.4624,ADRIFT_001,NA,125.929431493217
2021-08-24 12:04:09.9129,41.3390471236437,-124.490197584484,Mn,Song,2021-08-24 12:04:35.4574,ADRIFT_001,NA,2.54869102929454
2021-08-24 12:08:19.4473,41.3403734430508,-124.489816093493,Mn,Social,2021-08-24 12:09:12.5413,ADRIFT_001,NA,148.284592977887
2021-08-24 12:14:28.827,41.3423511417275,-124.489233596705,Bm,B,NA,ADRIFT_001,NA,373.274842821919
2021-08-24 12:16:53.024,41.3431231879883,-124.489006203891,Bm,A,NA,ADRIFT_001,NA,461.105588357878
2021-08-24 12:38:15.9291,41.3499919999974,-124.486983114639,Mn,Social,2021-08-24 12:38:32.2657,ADRIFT_001,NA,47.5529802070039
2021-08-24 12:40:44.7853,41.3500775670121,-124.487031948097,Mn,unidentified,2021-08-24 12:41:04.909,ADRIFT_001,NA,39.625456364851
2021-08-24 12:51:12.4379,41.3471298867851,-124.488556610284,Mn,unidentified,2021-08-24 12:52:03.824,ADRIFT_001,NA,390.985086808143
2021-08-24 13:07:19.7589,41.3438713579871,-124.490399527326,Mn,Social,2021-08-24 13:07:27.8529,ADRIFT_001,NA,47.0691685026787
2021-08-24 13:10:58.4392,41.3443727905221,-124.490327562471,Mn,Social,2021-08-24 13:11:03.3402,ADRIFT_001,NA,103.083325485155
2021-08-24 13:14:24.786,41.3448459424204,-124.490259656412,Bm,A,NA,ADRIFT_001,NA,155.938301573
2021-08-24 13:14:27.968,41.344853238726,-124.490258609257,Bm,B,NA,ADRIFT_001,NA,156.753359180426
2021-08-24 13:15:41.538,41.3450219342678,-124.490234398323,Mn,unidentified,2021-08-24 13:15:47.8498,ADRIFT_001,NA,175.598044887483
2021-08-24 13:25:44.9088,41.3464054596685,-124.490035836807,Mn,Social,2021-08-24 13:25:56.0474,ADRIFT_001,NA,152.430426746489
2021-08-24 13:44:33.2642,41.349233586038,-124.489541078767,Mn,Social,2021-08-24 13:44:44.7741,ADRIFT_001,NA,164.460666516282
2021-08-24 13:44:52.9424,41.3492875944241,-124.489530048152,Mn,unidentified,2021-08-24 13:45:31.1107,ADRIFT_001,NA,170.529495882816
2021-08-24 13:47:22.6898,41.3496985880815,-124.489446107251,Mn,unidentified,2021-08-24 13:47:54.0264,ADRIFT_001,NA,216.712143687255
2021-08-24 14:00:04.3624,41.3517890591519,-124.489019151695,Mn,unidentified,2021-08-24 14:00:15.2783,ADRIFT_001,NA,131.576532086945
2021-08-24 14:02:13.298,41.3521429331679,-124.488946876848,Bm,A,NA,ADRIFT_001,NA,91.812337858239
2021-08-24 14:02:56.357,41.3522611120204,-124.488922740127,Bm,B,NA,ADRIFT_001,NA,78.5327908204604
2021-08-24 14:04:46.9415,41.3525646199814,-124.488860751988,Mn,unidentified,2021-08-24 14:04:49.3919,ADRIFT_001,NA,44.4281434775667
2021-08-24 14:13:11.416,41.3539265962822,-124.488579024535,Mn,Social,2021-08-24 14:13:16.2427,ADRIFT_001,NA,108.660375180907
2021-08-24 14:36:39.3802,41.3577026022355,-124.487793914387,Mn,Social,2021-08-24 14:36:50.1475,ADRIFT_001,NA,34.5562341479785
2021-08-24 14:39:51.3652,41.3582320043644,-124.487709457205,Mn,Social,2021-08-24 14:40:15.8701,ADRIFT_001,NA,5.84263560002297
2021-08-24 14:42:02.4888,41.3586246862488,-124.487629849182,Mn,Social,2021-08-24 14:42:14.667,ADRIFT_001,NA,49.9600302197016
2021-08-24 14:56:06.5574,41.3611524573625,-124.487117396558,Mn,unidentified,2021-08-24 14:56:13.9832,ADRIFT_001,NA,242.397470002347
2021-08-24 15:00:00,41.361851558669,-124.486975668418,Bp,20Hz,NA,ADRIFT_001,NA,163.854220336326
2021-08-24 15:02:00.2601,41.3622117071293,-124.486902655865,Mn,Social,2021-08-24 15:02:20.3839,ADRIFT_001,NA,123.391947570372
2021-08-24 15:12:17.84,41.364046022934,-124.486450169084,Bm,A,NA,ADRIFT_001,NA,83.9749005374025
2021-08-24 15:13:04.334,41.3641824471504,-124.486407569185,Bm,B,NA,ADRIFT_001,NA,99.5399139226393
2021-08-24 15:17:34.0316,41.3649738026712,-124.486160460085,Mn,unidentified,2021-08-24 15:17:42.1257,ADRIFT_001,NA,189.827811128803
2021-08-24 15:24:22.5065,41.366172363086,-124.485786196967,Mn,unidentified,2021-08-24 15:24:29.6352,ADRIFT_001,NA,268.9887128764
2021-08-24 15:27:05.843,41.3666516303877,-124.485636540703,Mn,Social,2021-08-24 15:27:15.942,ADRIFT_001,NA,214.307870788166
2021-08-24 15:29:29.0706,41.3670718934976,-124.485505309119,Mn,Social,2021-08-24 15:29:52.7586,ADRIFT_001,NA,166.358982812142
2021-08-24 15:30:32.5441,41.3672581395178,-124.485447151836,Mn,Social,2021-08-24 15:30:38.8559,ADRIFT_001,NA,145.109704381861
2021-08-24 15:38:04.5338,41.368580546727,-124.485019110334,Mn,Social,2021-08-24 15:38:20.7219,ADRIFT_001,NA,6.18008424311998
2021-08-24 15:43:06.1226,41.3685794183142,-124.484983524909,Mn,Social,2021-08-24 15:43:15.5533,ADRIFT_001,NA,1.17796905599104
2021-08-24 15:44:15.6126,41.3686713059175,-124.484920352182,Mn,unidentified,2021-08-24 15:44:26.0829,ADRIFT_001,NA,7.34099381431432
2021-08-24 15:46:23.0086,41.3690360293234,-124.484762334444,Mn,unidentified,2021-08-24 15:47:19.667,ADRIFT_001,NA,35.3849162394688
2021-08-24 15:54:47.2755,41.3708951193242,-124.484047530858,Mn,unidentified,2021-08-24 15:54:53.6616,ADRIFT_001,NA,250.343634199863
2021-08-24 16:06:04.0868,41.3733903319194,-124.483088143785,Mn,Social,2021-08-24 16:06:13.666,ADRIFT_001,NA,176.868294845485
2021-08-24 16:06:53.3788,41.3735720576364,-124.483018271862,Mn,unidentified,2021-08-24 16:07:23.3045,ADRIFT_001,NA,155.856194054436
2021-08-24 16:14:59.901,41.3753026538679,-124.48235272861,Bm,A,NA,ADRIFT_001,NA,44.2477774251161
2021-08-24 16:15:16.964,41.3753566585736,-124.482331943904,Bm,B,NA,ADRIFT_001,NA,50.4925533576215
2021-08-24 16:16:48.0761,41.3756450300305,-124.482220958837,Mn,unidentified,2021-08-24 16:16:54.0167,ADRIFT_001,NA,83.8380700554878
2021-08-24 16:29:51.0458,41.3781231433961,-124.481267211259,Mn,unidentified,2021-08-24 16:30:01.0705,ADRIFT_001,NA,332.660766981166
2021-08-24 16:34:42.7435,41.3790463719313,-124.48091188975,Mn,Social,2021-08-24 16:34:54.0306,ADRIFT_001,NA,225.904587282836
2021-08-24 16:36:14.7336,41.3793375222735,-124.480799835178,Mn,Song,2021-08-24 16:38:42.4166,ADRIFT_001,NA,192.237864800968
2021-08-24 16:38:42.6988,41.379805834828,-124.480619596464,Mn,unidentified,2021-08-24 16:39:57.1789,ADRIFT_001,NA,138.085283220081
2021-08-24 17:08:49.2754,41.3857334410576,-124.478798102131,Mn,Song,2021-08-24 17:09:52.8397,ADRIFT_001,NA,173.110840960812
2021-08-24 17:12:56.962,41.3865595015185,-124.478571856272,Bm,A,NA,ADRIFT_001,NA,79.4360800099727
2021-08-24 17:13:40.938,41.3867061660328,-124.47853168701,Bm,B,NA,ADRIFT_001,NA,62.8044157347024
2021-08-24 17:17:23.9383,41.3874436527627,-124.478313433303,Mn,Social,2021-08-24 17:17:50.5224,ADRIFT_001,NA,21.1429857905761
2021-08-24 17:38:45.457,41.3915771525366,-124.476815206848,Mn,Social,2021-08-24 17:38:52.6599,ADRIFT_001,NA,214.458927940646
2021-08-24 18:13:59.786,41.3980652782525,-124.474009719515,Bm,A,NA,ADRIFT_001,NA,112.228228461357
2021-08-24 18:14:43.075,41.3981955655341,-124.473949712648,Bm,B,NA,ADRIFT_001,NA,96.9128553385235
2021-08-24 18:49:33.4681,41.403881887494,-124.470855523617,Mn,Song,2021-08-24 18:50:04.4334,ADRIFT_001,NA,44.3484654349142
2021-08-24 18:51:06.7947,41.4041316818222,-124.470716059097,Mn,Song,2021-08-24 18:52:16.2848,ADRIFT_001,NA,14.2544144074543
2021-08-24 18:52:26.3764,41.4045172741095,-124.470593925531,Mn,Social,2021-08-24 18:53:44.4951,ADRIFT_001,NA,7.43673627397098
2021-08-24 19:08:12.7654,41.4066532582211,-124.468875621481,Mn,unidentified,2021-08-24 19:09:34.5228,ADRIFT_001,NA,239.786573746526
2021-08-24 19:09:50.0278,41.4068727778281,-124.468699027737,Mn,unidentified,2021-08-24 19:10:44.6069,ADRIFT_001,NA,211.283387321191
2021-08-24 19:14:05.5,41.4074493743017,-124.468235181564,Bm,B,NA,ADRIFT_001,NA,136.416222082558
2021-08-24 19:15:15.588,41.4076075617431,-124.468107926816,Bm,A,NA,ADRIFT_001,NA,115.876679241406
2021-08-24 19:42:08.9764,41.4107184131199,-124.465091699427,Mn,Song,2021-08-24 19:42:38.0853,ADRIFT_001,NA,196.000899146278
2021-08-24 19:44:57.5851,41.4110255157471,-124.464773537702,Mn,unidentified,2021-08-24 19:45:18.5257,ADRIFT_001,NA,152.746268269369
2021-08-24 19:46:11.5306,41.4111601995289,-124.464634003812,Mn,Song,2021-08-24 19:47:24.9712,ADRIFT_001,NA,133.776420975163
2021-08-24 19:50:01.8325,41.4115796696897,-124.464199428078,Mn,Song,2021-08-24 19:51:27.2284,ADRIFT_001,NA,74.6952737097586
2021-08-24 19:54:07.4312,41.412027001328,-124.463735987544,Mn,unidentified,2021-08-24 19:55:28.6688,ADRIFT_001,NA,11.6900741090643
2021-08-24 19:58:34.639,41.4127042224784,-124.463156275472,Mn,Song,2021-08-24 19:59:31.5943,ADRIFT_001,NA,37.7321286385205
2021-08-24 20:00:51.5398,41.4129024817938,-124.462901594534,Mn,Song,2021-08-24 20:03:16.0298,ADRIFT_001,NA,68.3629449456836
2021-08-24 20:04:21.2872,41.4132062373302,-124.462511394734,Mn,Song,2021-08-24 20:05:59.7747,ADRIFT_001,NA,115.29270923997
2021-08-24 20:06:04.2302,41.4133553190648,-124.462319886577,Mn,Song,2021-08-24 20:08:01.9875,ADRIFT_001,NA,138.325570294376
2021-08-24 20:09:30.2498,41.4136536760126,-124.461936621723,Mn,Song,2021-08-24 20:10:47.4775,ADRIFT_001,NA,184.421109020792
2021-08-24 20:14:19.786,41.4140729814425,-124.461397988266,Bm,A,NA,ADRIFT_001,NA,141.676427933818
2021-08-24 20:15:05.594,41.4141393204466,-124.461312770177,Bm,B,NA,ADRIFT_001,NA,131.427232507515
2021-08-24 20:19:43.1404,41.414541262285,-124.460796441729,Mn,Social,2021-08-24 20:20:02.0017,ADRIFT_001,NA,69.3284198498954
2021-08-24 20:21:32.7888,41.414700054759,-124.460592459302,Mn,unidentified,2021-08-24 20:23:59.5808,ADRIFT_001,NA,44.7955075819977
2021-08-24 20:25:21.4718,41.4150215662229,-124.460172261919,Mn,Song,2021-08-24 20:25:38.7738,ADRIFT_001,NA,5.31224861526755
2021-08-24 20:31:34.7633,41.4154354284538,-124.459546371747,Mn,Song,2021-08-24 20:34:50.8473,ADRIFT_001,NA,74.9605833434416
2021-08-24 20:37:21.9314,41.4158203280951,-124.458964282142,Mn,Social,2021-08-24 20:37:44.9511,ADRIFT_001,NA,139.734619674876
2021-08-24 21:13:52.267,41.4179435000594,-124.455585586519,Bm,A,NA,ADRIFT_001,NA,89.7459233578432
2021-08-24 21:14:36.242,41.4179803879393,-124.455526624003,Bm,B,NA,ADRIFT_001,NA,83.3363505229116
2021-08-24 21:52:03.7194,41.4193478129333,-124.452764178695,Mn,Song,2021-08-24 21:52:50.9471,ADRIFT_001,NA,75.7760661864435
2021-08-24 22:00:59.3229,41.4196974409667,-124.451937834522,Mn,Social,2021-08-24 22:01:18.6298,ADRIFT_001,NA,3.62057847302681
2021-08-24 22:01:46.7585,41.4197132528334,-124.451848233944,Mn,Song,2021-08-24 22:02:31.7585,ADRIFT_001,NA,3.28299254194731
2021-08-24 22:02:48.2147,41.4197265075842,-124.451766616105,Mn,unidentified,2021-08-24 22:03:11.6057,ADRIFT_001,NA,3.69817056195916
2021-08-24 22:13:44.981,41.4198302075263,-124.451075283158,Bm,B,NA,ADRIFT_001,NA,62.6293728776008
2021-08-24 22:36:10.1335,41.4199523017481,-124.449708413984,Mn,Social,2021-08-24 22:36:28.7721,ADRIFT_001,NA,25.5575303868131
2021-08-24 22:50:43.682,41.4198534487314,-124.448917589851,Mn,Song,2021-08-24 22:51:28.1622,ADRIFT_001,NA,36.2356462295302
2021-08-24 22:58:40.3251,41.4197993284006,-124.448487044963,Mn,Song,2021-08-24 22:59:33.9389,ADRIFT_001,NA,0.258053372756137
2021-08-24 23:20:51.1505,41.4195086422716,-124.447902208349,Mn,unidentified,2021-08-24 23:21:07.9327,ADRIFT_001,NA,35.3701307022313
2021-08-24 23:24:17.496,41.4194527326528,-124.447811192691,Bm,A,NA,ADRIFT_001,NA,30.3419695731491
2021-08-24 23:24:51.508,41.4194435170511,-124.447796190548,Bm,B,NA,ADRIFT_001,NA,28.7231714286091
2021-08-24 23:34:34.13,41.4192856547574,-124.447539205419,Mn,unidentified,2021-08-24 23:34:44.6003,ADRIFT_001,NA,0.993307312556266
2021-08-24 23:37:52.813,41.41921183835,-124.44748752245,Mn,unidentified,2021-08-24 23:38:18.2833,ADRIFT_001,NA,8.36169243293935
2021-08-24 23:39:01.7091,41.4191854281783,-124.447471063937,Mn,Song,2021-08-24 23:40:59.9119,ADRIFT_001,NA,11.6015459284884
2021-08-24 23:41:04.3673,41.4191384092017,-124.447441762256,Mn,Social,2021-08-24 23:41:26.1248,ADRIFT_001,NA,17.3695739641774
2021-08-24 23:59:12.8457,41.4187211591483,-124.447181736861,Mn,unidentified,2021-08-24 23:59:21.014,ADRIFT_001,NA,16.089900358633
2021-08-25 00:05:01.0532,41.4185865897465,-124.447100284188,Mn,unidentified,2021-08-25 00:05:04.7661,ADRIFT_001,NA,0.379494027586152
2021-08-25 00:06:26.4343,41.4185384877183,-124.44710429269,Mn,Social,2021-08-25 00:06:39.0581,ADRIFT_001,NA,5.73230203297509
2021-08-25 00:07:33.9938,41.4185004260282,-124.447107464498,Mn,Social,2021-08-25 00:07:36.2215,ADRIFT_001,NA,3.38581744272523
2021-08-25 00:07:36.7413,41.4184988781408,-124.447107593488,Mn,Social,2021-08-25 00:07:38.672,ADRIFT_001,NA,3.2135680708965
2021-08-25 00:09:02.6422,41.418453437992,-124.447108619833,Mn,Social,2021-08-25 00:09:10.4392,ADRIFT_001,NA,1.8430251535036
2021-08-25 00:13:43.298,41.4183192599203,-124.447097438327,Bm,A,NA,ADRIFT_001,NA,16.7744006094824
2021-08-25 00:14:19.028,41.4183021778485,-124.447096014821,Bm,B,NA,ADRIFT_001,NA,18.6752985801076
2021-08-25 00:15:04.148,41.4182806065339,-124.447094217211,Bm,D,NA,ADRIFT_001,NA,21.0757608235627
2021-08-25 00:18:09.3694,41.4181920544701,-124.447086837873,Mn,Song,2021-08-25 00:20:08.2252,ADRIFT_001,NA,30.9298604640549
2021-08-25 00:31:17.8276,41.4178151023426,-124.447055425195,Mn,Song,2021-08-25 00:32:37.8276,ADRIFT_001,NA,7.24460741779001
2021-08-25 00:36:45.7067,41.4177441552835,-124.44705,Mn,Song,2021-08-25 00:37:00.7929,ADRIFT_001,NA,0.461494063042661
2021-08-25 01:00:05.4639,41.41710826805,-124.447351827487,Mn,Social,2021-08-25 01:00:07.7915,ADRIFT_001,NA,31.6627308936638
2021-08-25 01:03:21.429,41.4170102855,-124.447398641372,Mn,Social,2021-08-25 01:03:25.2221,ADRIFT_001,NA,20.0981980043954
2021-08-25 01:13:30.474,41.4167397054455,-124.447605955041,Bm,A,NA,ADRIFT_001,NA,8.45722600926412
2021-08-25 01:14:18.572,41.4167266628223,-124.447625652064,Bm,B,NA,ADRIFT_001,NA,10.6503946881153
2021-08-25 01:14:44.109,41.4167197380133,-124.447636109939,Bm,D,NA,ADRIFT_001,NA,11.81482882507
2021-08-25 01:33:50.3757,41.4164089075302,-124.448105527403,Mn,Song,2021-08-25 01:34:18.7377,ADRIFT_001,NA,18.313291478162
2021-08-25 02:06:34.5241,41.4162220470238,-124.449447956084,Mn,Social,2021-08-25 02:06:37.9135,ADRIFT_001,NA,15.2782416975729
2021-08-25 02:09:11.4038,41.4162142204313,-124.449566224594,Mn,unidentified,2021-08-25 02:09:34.8412,ADRIFT_001,NA,5.35242344063452
2021-08-25 02:12:33.207,41.4161772606145,-124.449662739385,Bm,A,NA,ADRIFT_001,NA,2.3994332180044
2021-08-25 02:12:33.207,41.4161772606145,-124.449662739385,Bm,B,NA,ADRIFT_001,NA,2.3994332180044
2021-08-25 02:42:39.5992,41.41639,-124.451169416099,Mn,Song,2021-08-25 02:43:22.5799,ADRIFT_001,NA,0.787218593371225
2021-08-25 02:49:00.0076,41.4165206713956,-124.451460010133,Mn,unidentified,2021-08-25 02:49:45.296,ADRIFT_001,NA,27.5433246803784
2021-08-25 02:51:43.7379,41.4166225480267,-124.4516783172,Mn,unidentified,2021-08-25 02:52:12.5119,ADRIFT_001,NA,49.0171714651072
2021-08-25 03:08:54.8716,41.4172641423288,-124.453053162133,Mn,unidentified,2021-08-25 03:09:00.713,ADRIFT_001,NA,51.8221147729827
2021-08-25 03:16:40.5,41.4175706953642,-124.453687384106,Bm,A,NA,ADRIFT_001,NA,11.2265908832773
2021-08-25 03:17:25.5,41.4176094370861,-124.453755927152,Bm,B,NA,ADRIFT_001,NA,5.65310139947645
2021-08-25 03:43:02.961,41.4188636738765,-124.455862614244,Mn,Song,2021-08-25 03:44:24.6677,ADRIFT_001,NA,2.9205054347068
2021-08-25 03:53:13.5899,41.4195193143426,-124.456740350145,Mn,unidentified,2021-08-25 03:53:50.7293,ADRIFT_001,NA,100.47473139368
2021-08-25 04:14:38.833,41.4209105916867,-124.458590884088,Bm,D,NA,ADRIFT_001,NA,4.6217540682646
2021-08-25 04:14:40.208,41.4209120801261,-124.458592863857,Bm,A,NA,ADRIFT_001,NA,4.38783377863674
2021-08-25 04:15:25.099,41.4209688705814,-124.458658870581,Bm,B,NA,ADRIFT_001,NA,4.01325396046644
2021-08-25 05:13:49.476,41.4263059680146,-124.463573834834,Bm,D,NA,ADRIFT_001,NA,57.1009767767606
2021-08-25 05:14:48.298,41.4264035905252,-124.463656192734,Bm,A,NA,ADRIFT_001,NA,44.2578110305618
2021-08-25 05:15:32.044,41.4264761925164,-124.463717442414,Bm,B,NA,ADRIFT_001,NA,34.7063350315573
2021-08-25 05:32:45.1567,41.4274531749974,-124.464482042007,Mn,unidentified,2021-08-25 05:33:10.1086,ADRIFT_001,NA,9.8834829305794
2021-08-25 06:12:33.913,41.4335212724393,-124.467108389014,Bm,A,NA,ADRIFT_001,NA,188.62401629164
2021-08-25 06:12:55.449,41.4335685465851,-124.467123918685,Bm,B,NA,ADRIFT_001,NA,183.215576106841
2021-08-25 06:54:45.4553,41.4392723947906,-124.4682265593,Mn,unidentified,2021-08-25 06:54:49.0611,ADRIFT_001,NA,30.6198755469994
2021-08-25 07:02:46.809,41.4403344653555,-124.468447084692,Bm,B,NA,ADRIFT_001,NA,150.007123010519
2021-08-25 07:03:04.154,41.4403727357874,-124.468455031058,Bm,A,NA,ADRIFT_001,NA,154.309098020353
2021-08-25 08:12:35.214,41.4511051279205,-124.469016277917,Bm,A,NA,ADRIFT_001,NA,115.658731846136
2021-08-25 08:15:20.417,41.4511661211392,-124.469197693645,Bm,B,NA,ADRIFT_001,NA,99.0551114654299
2021-08-25 09:13:55.562,41.4560084473659,-124.469423715262,Bm,A,NA,ADRIFT_001,NA,125.982631653744
2021-08-25 10:15:36.37,41.4612885193695,-124.466602700172,Bm,A,NA,ADRIFT_001,NA,72.2333005691839
2021-08-25 10:25:45.824,41.4619835414096,-124.466302338888,Bm,B,NA,ADRIFT_001,NA,78.9995481460554
2021-08-25 11:14:08.715,41.464619994,-124.464871214,Bm,A,NA,ADRIFT_001,NA,6.84544078961465
2021-08-25 11:14:33.865,41.4646322895556,-124.464867363877,Bm,B,NA,ADRIFT_001,NA,8.24838935064253
2021-08-25 12:51:34.063,41.4669173079418,-124.464728990568,Bm,A,NA,ADRIFT_001,NA,13.6228105598669
2021-08-25 12:51:36.086,41.4669183173389,-124.464729733597,Bm,B,NA,ADRIFT_001,NA,13.7509541309462
2021-08-25 13:28:55.5,41.4680491916667,-124.465456833333,Bm,B,NA,ADRIFT_001,NA,59.9132015835959
2021-08-25 14:15:56.226,41.4698986889086,-124.466600011504,Bm,B,NA,ADRIFT_001,NA,4.61062294859268
2021-08-25 14:28:40.5,41.4705524926254,-124.466938185841,Bm,A,NA,ADRIFT_001,NA,82.5254718543961
